,Unnamed: 0,X,X_acc,Y,Y_acc,Z,Z_acc,Roll,Roll_acc,Pitch,Pitch_acc,Yaw,Yaw_acc
19614,Tautra_20170307_131705_3_19614.png,575303.3079943745,1.5,7052794.673196073,1.5,-82.04352092378757,0.5,5.172893725525869,1.0,7.435166975914669,1.0,54.808602648374276,3.0
19615,Tautra_20170307_131705_3_19615.png,575303.3167091984,1.5,7052794.666677248,1.5,-82.06633684837186,0.5,4.774284868439998,1.0,7.1294259275076755,1.0,54.6694580407534,3.0
19616,Tautra_20170307_131705_3_19616.png,575303.3165651079,1.5,7052794.675841121,1.5,-82.08915878438219,0.5,4.3587686319327315,1.0,6.901637953130231,1.0,54.61563990836375,3.0
19617,Tautra_20170307_131705_3_19617.png,575303.4061476854,1.5,7052794.714735122,1.5,-82.11197764881851,0.5,4.167930320973471,1.0,6.665443126211192,1.0,54.5227034981674,3.0
19618,Tautra_20170307_131705_3_19618.png,575303.4956649708,1.5,7052794.753600779,1.5,-82.12424691155697,0.5,4.032589684209189,1.0,6.395800549368478,1.0,55.317527178117814,3.0
19619,Tautra_20170307_131705_3_19619.png,575303.5853544299,1.5,7052794.792541186,1.5,-82.13585159658538,0.5,4.00916448872106,1.0,6.095160656877463,1.0,54.379175062000954,3.0
19620,Tautra_20170307_131705_3_19620.png,575303.6749601436,1.5,7052794.831445235,1.5,-82.14744544601,0.5,3.8698023599153073,1.0,5.891876183512348,1.0,54.087171873970185,3.0
19621,Tautra_20170307_131705_3_19621.png,575303.7651432826,1.5,7052794.870599982,1.5,-82.15911400698927,0.5,3.728326183595757,1.0,5.799517490743793,1.0,53.47596648236487,3.0
19622,Tautra_20170307_131705_3_19622.png,575303.8076025465,1.5,7052794.896610818,1.5,-82.1706484484863,0.5,3.526574436601975,1.0,5.8094165428421105,1.0,52.940096716051265,3.0
19623,Tautra_20170307_131705_3_19623.png,575303.7769833157,1.5,7052794.902815288,1.5,-82.16937761029638,0.5,3.531666499943689,1.0,5.846932503361327,1.0,53.43118631132346,3.0
19624,Tautra_20170307_131705_3_19624.png,575303.7463867491,1.5,7052794.909015164,1.5,-82.16719283378272,0.5,3.2752266271041663,1.0,6.087304277075801,1.0,53.97473025914128,3.0
19625,Tautra_20170307_131705_3_19625.png,575303.7157348241,1.5,7052794.915226257,1.5,-82.16500410435704,0.5,2.9527143968360257,1.0,6.117509614337643,1.0,54.986973659769916,3.0
19626,Tautra_20170307_131705_3_19626.png,575303.6849974548,1.5,7052794.921454666,1.5,-82.16280927369581,0.5,2.6716663630640682,1.0,6.276599432876946,1.0,55.85248095393753,3.0
19627,Tautra_20170307_131705_3_19627.png,575303.6544346178,1.5,7052794.927647707,1.5,-82.16062690569062,0.5,2.590235876926469,1.0,6.436806165097005,1.0,56.23850655125115,3.0
19628,Tautra_20170307_131705_3_19628.png,575303.6796768978,1.5,7052794.94705625,1.5,-82.15063415416591,0.5,2.4635054634890485,1.0,6.471070400063224,1.0,56.61759750394906,3.0
19629,Tautra_20170307_131705_3_19629.png,575303.7305879594,1.5,7052794.972537763,1.5,-82.14000723270873,0.5,2.577052250407104,1.0,6.528489123447793,1.0,56.81706865410099,3.0
19630,Tautra_20170307_131705_3_19630.png,575303.7814971365,1.5,7052794.9980183365,1.5,-82.12938070461733,0.5,2.720695449322716,1.0,6.647774105104286,1.0,57.387557630794554,3.0
19631,Tautra_20170307_131705_3_19631.png,575303.8324316415,1.5,7052795.023511584,1.5,-82.11874888967003,0.5,2.8124449173141737,1.0,6.748504095191241,1.0,56.49799617899889,3.0
